Lat,Lon,dayofweek,hour
40.7678,-73.9622,1,12
40.7406,-74.0077,1,17
40.726,-73.9917,1,19
40.7633,-73.9716,1,18
40.7474,-73.9739,1,19
40.7739,-73.8718,1,20
40.7967,-73.9725,1,14
40.7304,-74.0082,1,17
40.7596,-73.9798,1,15
40.7325,-74.0065,1,14
40.7668,-73.9838,1,20
40.7418,-73.9936,1,22
40.7337,-73.9966,1,8
40.778,-73.9457,1,5
40.7957,-73.9756,1,5
40.738,-73.9964,1,18
40.774,-73.8727,1,9
40.7591,-73.9689,1,21
40.7379,-74.0084,1,20
40.7741,-73.9514,1,14
40.7256,-74.0055,1,19
40.6051,-74.0137,1,3
40.7512,-73.9351,1,17
40.7616,-73.9839,1,22
40.7329,-73.9797,1,7
40.7474,-73.9438,1,16
40.7774,-73.9593,1,7
40.7216,-73.9936,1,11
40.7545,-73.9921,1,18
40.7326,-73.9992,1,20
40.7446,-74.0025,1,17
40.7553,-73.9774,1,18
40.7047,-74.0124,1,21
40.7498,-74.0065,1,18
40.7436,-73.9924,1,18
40.7642,-73.9587,1,8
40.774,-73.9823,1,18
40.7214,-74.0001,1,18
40.7375,-73.9865,1,18
40.7731,-73.9586,1,12
40.7686,-73.8626,1,6
40.7463,-74.0025,1,8
40.7433,-73.9859,1,21
40.7229,-73.999,1,14
40.7335,-73.9996,1,9
40.7637,-73.9808,1,8
41.0719,-74.1409,1,7
40.7292,-74.0053,1,7
40.7442,-74.0052,1,21
40.7649,-73.9884,1,7
40.7538,-73.9993,1,16
40.681,-73.9778,1,16
40.7118,-74.0067,1,7
40.7461,-73.9791,1,7
40.7756,-73.9013,1,4
40.7422,-73.9911,1,18
40.7542,-73.9769,1,14
40.7525,-73.9825,1,12
40.7773,-73.9544,1,17
40.7696,-73.96,1,19
40.7236,-74.0109,1,8
40.7406,-74.0056,1,15
40.6514,-73.9706,1,21
40.7716,-73.9559,1,8
40.7164,-74.0091,1,15
40.714,-74.0151,1,14
40.7638,-73.9641,1,11
40.632,-73.9044,1,9
40.7551,-73.9858,1,14
40.7606,-73.8266,1,12
40.7441,-73.9855,1,21
40.782,-73.96,1,6
40.7264,-73.9985,1,21
40.7057,-74.0082,1,18
40.6459,-73.7767,1,21
40.7275,-74.0007,1,23
40.7763,-73.9758,1,12
40.7846,-73.9498,1,12
40.6981,-73.9754,1,16
40.7479,-73.983,1,15
40.7252,-73.9779,1,17
40.7288,-74.0004,1,19
40.7851,-73.9489,1,12
40.761,-73.9969,1,18
40.7575,-73.9729,1,15
40.7506,-73.9869,1,10
40.7139,-73.9653,1,22
40.7224,-74.0043,1,15
40.7154,-74.0092,1,22
40.7174,-73.9528,1,12
40.7026,-73.9893,1,18
40.6851,-73.9777,1,7
40.7031,-74.0133,1,21
40.7227,-73.9941,1,23
40.7702,-73.9596,1,12
40.738,-73.9879,1,8
40.751,-74.0267,1,8
40.7288,-74.0052,1,21
40.69,-73.9812,1,4
40.7608,-73.9714,1,14
40.7554,-73.984,1,16
40.7179,-74.0105,1,17
40.7568,-73.9708,1,14
40.7639,-73.9775,1,20
40.7274,-73.9921,1,19
40.7125,-73.8222,1,20
40.7652,-73.9674,1,18
40.7613,-73.9115,1,9
40.7689,-73.9586,1,15
40.7795,-73.9536,1,8
40.7687,-73.8622,1,10
40.6791,-74.0113,1,16
40.6821,-73.9144,1,18
40.8043,-73.9632,1,19
40.754,-73.9742,1,17
40.7169,-74.0073,1,19
40.7074,-74.0073,1,7
40.7361,-74.0,1,10
40.7608,-73.9767,1,17
40.6865,-73.9625,1,13
40.7265,-73.9959,1,19
40.7325,-73.9993,1,23
40.6782,-73.9761,1,16
40.7584,-73.9628,1,8
40.717,-74.0047,1,16
40.7472,-73.9855,1,21
40.7417,-74.005,1,16
40.7559,-73.9803,1,21
40.7065,-74.0057,1,10
40.7516,-73.9823,1,11
40.6799,-74.0095,1,7
40.7407,-73.986,1,17
40.7298,-73.9968,1,22
40.79,-73.9742,1,5
40.7215,-73.9929,1,19
40.7569,-74.0013,1,12
40.6745,-73.9664,1,22
40.7257,-73.9986,1,15
40.6819,-73.9667,1,22
40.6803,-73.914,1,0
40.6734,-73.9541,1,7
40.7251,-73.978,1,11
40.761,-73.9871,1,18
40.7859,-73.9769,1,10
40.7263,-73.992,1,0
40.747,-74.0308,1,7
40.769,-73.9609,1,8
40.6633,-73.9914,1,23
40.7454,-73.9987,1,9
40.7324,-74.0077,1,6
40.7196,-74.0043,1,19
40.7539,-73.9785,1,18
40.7659,-73.9576,1,8
40.7678,-73.9915,1,18
40.7626,-73.9888,1,13
40.8216,-73.9448,1,20
40.7699,-73.9862,1,15
40.7055,-74.0076,1,16
40.7386,-73.9881,1,17
40.7517,-73.9779,1,20
40.7907,-73.9537,1,11
40.7236,-74.0027,1,20
40.7405,-74.0057,1,21
40.7117,-73.9516,1,0
40.7351,-74.0016,1,7
40.7212,-73.9572,1,8
40.7451,-73.9861,1,19
40.7217,-73.9994,1,15
40.7455,-73.9909,1,11
40.7716,-73.9828,1,8
40.7092,-73.9371,1,2
40.8848,-73.9142,1,18
40.7503,-74.0044,1,9
40.7669,-73.953,1,8
40.7496,-73.9774,1,18
40.719,-74.0103,1,22
40.7589,-73.9724,1,21
40.7324,-73.9946,1,19
40.7247,-74.0021,1,18
40.7503,-73.9945,1,7
40.7618,-73.9983,1,18
40.7816,-73.9722,1,11
40.7263,-74.0092,1,10
40.7915,-73.7018,1,14
40.7039,-73.9354,1,16
40.7996,-73.964,1,6
40.7652,-73.9617,1,8
40.6459,-73.7768,1,7
40.7556,-73.9871,1,20
40.7341,-74.0084,1,20
40.774,-73.8724,1,9
40.7401,-74.0055,1,21
40.7394,-73.9911,1,18
40.7229,-73.989,1,16
40.7412,-73.979,1,23
40.7617,-73.9664,1,18
40.7448,-73.9809,1,20
40.7609,-73.9909,1,18
40.7622,-73.9785,1,17
40.6469,-73.7892,1,6
40.7442,-73.9899,1,19
40.7365,-74.0094,1,14
40.7552,-73.9775,1,10
40.7493,-73.9845,1,18
40.7356,-73.9939,1,14
40.7199,-73.9992,1,21
40.7783,-73.9766,1,6
40.7806,-73.9462,1,7
40.803,-73.9676,1,6
40.797,-73.961,1,14
40.6546,-73.9444,1,16
40.7149,-74.0115,1,16
40.768,-73.9837,1,9
40.7194,-74.0087,1,19
40.7704,-73.8653,1,9
40.7426,-73.9958,1,4
40.7327,-74.0028,1,20
40.7552,-73.9756,1,1
40.7609,-73.9797,1,15
40.8173,-73.9365,1,21
40.6758,-73.9728,1,23
40.7554,-73.9754,1,19
40.7095,-74.0087,1,1
40.7302,-73.9806,1,8
40.7351,-73.9973,1,8
40.6878,-74.1816,1,15
40.7283,-74.0071,1,18
40.9122,-73.8396,1,15
40.7587,-73.9846,1,13
40.7271,-73.9951,1,16
40.6967,-73.928,1,7
40.7739,-73.9875,1,12
40.7412,-73.9878,1,10
40.7594,-73.9739,1,19
40.7476,-73.9567,1,13
40.7554,-73.9894,1,14
40.7243,-73.9787,1,20
40.7193,-74.007,1,17
40.7346,-73.9787,1,6
40.7738,-73.8727,1,19
40.7882,-73.9678,1,9
40.7204,-74.0023,1,10
40.7427,-73.9924,1,8
40.7633,-73.9696,1,14
40.7523,-73.9872,1,16
40.7339,-73.9896,1,18
40.7518,-74.0036,1,17
40.752,-73.9764,1,14
40.7848,-73.9515,1,17
40.751,-74.0065,1,17
40.7429,-74.0077,1,20
40.7273,-73.9855,1,22
40.7248,-73.9995,1,17
40.7618,-73.9727,1,17
40.7631,-73.9743,1,15
40.7648,-73.9785,1,15
40.7547,-73.9934,1,10
40.744,-73.9744,1,10
40.7609,-73.999,1,10
40.7554,-73.9768,1,21
40.7585,-73.9769,1,14
40.7819,-73.9813,1,6
40.7707,-73.8655,1,15
40.744,-73.988,1,19
40.7264,-73.9917,1,0
40.7401,-74.006,1,23
40.7552,-73.9839,1,14
40.7632,-73.9858,1,14
40.7567,-73.9876,1,15
40.8249,-73.9527,1,13
40.6566,-73.976,1,19
40.7554,-73.9768,1,19
40.7017,-73.9369,1,6
40.7264,-73.9944,1,14
40.7929,-73.965,1,20
40.7347,-73.9987,1,16
40.7146,-73.9908,1,21
40.7258,-74.0041,1,14
40.7107,-74.3115,1,15
40.765,-73.9614,1,6
40.7205,-73.9549,1,7
40.7552,-73.9683,1,19
40.7725,-73.9465,1,8
40.7457,-73.9937,1,6
40.7552,-73.9929,1,6
40.7242,-73.9978,1,15
40.7443,-73.99,1,6
40.7568,-73.9864,1,21
40.7093,-74.011,1,22
40.76,-73.9718,1,16
40.6873,-73.808,1,4
40.7197,-73.956,1,22
40.7257,-74.0055,1,13
40.7192,-73.9902,1,23
40.7473,-74.0024,1,17
40.6755,-73.9667,1,9
40.7629,-73.976,1,20
40.6949,-73.9682,1,20
40.7667,-73.9865,1,13
40.7356,-73.9941,1,18
40.715,-74.0023,1,14
40.7546,-73.9914,1,10
40.7237,-74.0109,1,18
40.7592,-73.9783,1,17
40.7952,-73.9752,1,15
40.7519,-73.976,1,17
40.7512,-74.006,1,17
40.7076,-74.0029,1,14
40.7602,-73.9864,1,16
40.7043,-74.0092,1,9
40.7583,-73.9733,1,15
40.7589,-73.9768,1,9
40.7555,-73.9868,1,20
40.7568,-73.9672,1,20
40.7754,-73.9629,1,18
40.7569,-73.9885,1,5
40.7303,-73.9986,1,12
40.7611,-73.9989,1,13
40.7707,-73.8656,1,10
40.7651,-73.9832,1,20
40.6932,-73.9907,1,17
40.7472,-73.9814,1,9
40.7554,-73.971,1,15
40.7654,-73.9819,1,12
40.7278,-74.0014,1,22
40.7643,-73.9689,1,12
40.7434,-74.0033,1,11
40.7595,-73.9762,1,17
40.7988,-73.9688,1,20
40.743,-73.9975,1,6
40.7544,-73.9884,1,0
40.7434,-73.9575,1,21
40.7553,-73.9872,1,22
40.89,-73.9054,1,13
40.7185,-73.9948,1,15
40.7427,-73.9845,1,9
40.7295,-73.9982,1,19
40.7226,-73.9937,1,20
40.7598,-73.9814,1,0
40.745,-73.9888,1,20
40.7577,-74.0008,1,11
40.761,-73.985,1,7
40.7841,-73.9723,1,8
40.7204,-73.9987,1,16
40.7076,-74.0082,1,4
40.7198,-73.983,1,23
40.7261,-74.0095,1,12
40.7954,-73.933,1,6
40.6772,-74.0169,1,14
40.7631,-73.9854,1,15
40.777,-73.9554,1,7
40.7502,-73.9946,1,11
40.7443,-73.9813,1,18
40.769,-73.982,1,17
40.7515,-74.0035,1,17
40.762,-73.9705,1,13
40.742,-73.9893,1,19
40.7369,-73.9868,1,5
40.7482,-73.9883,1,14
40.7282,-74.0073,1,15
40.7823,-73.9729,1,15
40.7178,-73.9477,1,16
40.741,-74.0015,1,23
40.7204,-73.9986,1,14
40.755,-73.9875,1,16
40.7343,-73.9782,1,16
40.7923,-74.0421,1,12
40.7231,-74.0062,1,1
40.752,-73.9811,1,17
40.7721,-73.9823,1,22
40.6415,-73.788,1,20
40.7139,-73.9396,1,9
40.7195,-73.985,1,16
40.752,-73.9687,1,13
40.7639,-73.9763,1,20
40.7312,-73.9907,1,19
40.7594,-73.9919,1,16
40.6217,-73.9215,1,1
40.7562,-73.9763,1,14
40.7371,-74.0018,1,12
40.7588,-73.9701,1,15
40.6816,-73.9455,1,18
40.7329,-73.9959,1,17
40.7624,-73.982,1,19
40.6995,-73.9471,1,22
40.6744,-73.9672,1,12
40.7252,-74.0091,1,5
40.7543,-73.9803,1,15
40.7594,-73.9758,1,17
40.7809,-73.9586,1,6
40.7381,-74.002,1,19
40.7695,-73.9854,1,20
40.7623,-73.9632,1,11
40.7508,-73.9947,1,7
40.6383,-73.9991,1,16
40.7761,-73.9613,1,16
40.7704,-73.9816,1,8
40.7457,-73.9726,1,15
40.7521,-73.9789,1,16
40.6768,-74.0135,1,9
40.7505,-73.9985,1,13
40.7198,-74.0073,1,19
40.7025,-73.991,1,13
40.7339,-74.0095,1,17
40.7686,-73.9526,1,11
40.6921,-73.9428,1,13
40.9622,-73.7946,1,14
40.7293,-73.9562,1,16
40.7722,-73.9671,1,21
40.7432,-73.9935,1,19
40.7493,-73.9918,1,19
40.7467,-74.0017,1,19
40.7823,-73.9808,1,10
40.7562,-73.9868,1,8
40.7096,-74.0148,1,6
40.7159,-73.9137,1,18
40.7554,-73.9839,1,18
40.7118,-73.9496,1,17
40.7398,-73.9952,1,16
40.7436,-73.996,1,17
40.762,-73.9683,1,11
40.622,-74.0316,1,20
40.7547,-73.9776,1,9
40.7295,-74.1722,1,12
40.7328,-73.8547,1,17
40.7226,-73.9826,1,6
40.7782,-73.9487,1,8
40.7617,-73.9748,1,23
40.707,-74.0118,1,15
40.7627,-73.9755,1,17
40.7505,-73.9767,1,21
40.7488,-74.0037,1,11
40.7382,-73.9949,1,7
40.7562,-73.9614,1,15
40.7599,-73.9734,1,16
40.7349,-73.993,1,21
40.7545,-73.9715,1,18
40.7234,-74.009,1,15
40.7386,-73.9923,1,13
40.741,-74.1911,1,14
40.7599,-73.9758,1,11
40.6785,-73.973,1,6
40.756,-74.0022,1,16
40.7091,-74.0088,1,17
40.7439,-74.0063,1,6
40.7203,-73.9999,1,19
40.756,-73.9813,1,20
40.743,-73.9555,1,22
40.7687,-73.9925,1,9
40.7616,-73.9744,1,18
40.7543,-74.0005,1,17
40.6486,-73.9609,1,17
40.7412,-74.006,1,11
40.7707,-73.9539,1,20
40.7159,-74.009,1,19
40.768,-73.9276,1,13
40.7223,-74.0026,1,12
40.7643,-73.9709,1,9
40.7207,-74.0101,1,17
40.7459,-74.0077,1,7
40.7604,-73.976,1,20
40.7583,-73.9884,1,20
40.7256,-74.0053,1,13
40.7699,-73.9546,1,19
40.7428,-73.9866,1,19
40.746,-73.9766,1,7
40.7767,-73.9527,1,11
40.742,-73.9852,1,20
40.762,-73.9848,1,19
40.754,-73.9885,1,17
40.6916,-74.1772,1,13
40.7052,-74.0107,1,12
40.7805,-73.9467,1,7
40.7261,-74.0096,1,10
40.8868,-73.8782,1,19
40.7385,-73.9996,1,16
40.7345,-73.9923,1,15
40.7601,-73.9819,1,23
40.7682,-73.993,1,6
40.7756,-73.9482,1,9
40.7507,-74.0032,1,11
40.7811,-73.9607,1,6
40.7623,-73.9702,1,0
40.7144,-73.9813,1,17
40.6485,-73.7826,1,15
40.6983,-73.9844,1,12
40.6868,-73.9845,1,18
40.7444,-73.9918,1,9
40.7336,-74.0014,1,17
40.7611,-73.9818,1,11
40.7593,-73.9688,1,11
40.7567,-73.9723,1,11
40.7635,-73.9736,1,19
40.7205,-74.0,1,17
40.7197,-73.987,1,15
40.6816,-73.9958,1,23
40.7514,-73.9938,1,22
40.7398,-73.9867,1,21
40.7577,-73.9753,1,14
40.7639,-73.9763,1,17
40.7697,-73.9859,1,18
40.7564,-73.9975,1,4
40.7303,-74.008,1,7
40.763,-73.9722,1,20
40.7282,-73.9956,1,17
40.7613,-73.978,1,22
40.6896,-73.9713,1,5
40.6937,-73.9643,1,15
40.7477,-74.0005,1,15
40.715,-74.0163,1,14
40.7618,-73.9869,1,12
40.7414,-73.9858,1,7
40.6908,-74.1848,1,13
40.7277,-73.9792,1,2
40.7831,-73.9584,1,17
40.7602,-73.9716,1,19
40.724,-73.9923,1,20
40.7282,-73.9789,1,7
40.8558,-73.9385,1,7
40.6742,-73.9658,1,13
40.7605,-73.9583,1,22
40.7601,-73.9925,1,7
40.7236,-74.0036,1,7
40.7432,-73.9876,1,22
40.7469,-73.8996,1,18
40.645,-73.7818,1,23
40.7148,-74.0138,1,12
40.7506,-74.0031,1,22
40.7427,-73.9924,1,22
40.735,-73.9912,1,2
40.7205,-74.0102,1,14
40.7399,-73.9881,1,15
40.7264,-73.9563,1,18
40.7238,-74.0103,1,8
40.7324,-73.9967,1,21
40.7258,-74.0068,1,10
40.7751,-73.9476,1,16
40.7177,-73.9579,1,9
40.7608,-73.9862,1,19
40.723,-73.9968,1,10
40.7257,-74.001,1,17
40.7615,-73.9698,1,14
40.7289,-73.9866,1,5
40.7483,-73.9847,1,17
