Lat,Lon,dayofweek,hour
40.6953,-74.1787,3,13
40.7846,-73.9561,3,19
40.7603,-73.9761,3,20
40.7611,-73.9691,3,15
40.7221,-73.9971,3,21
40.7222,-73.9918,3,19
40.7945,-73.9659,3,11
40.7576,-73.99,3,3
40.7253,-73.9908,3,8
40.714,-74.0029,3,11
40.7294,-73.9774,3,9
40.7331,-73.9909,3,9
40.7738,-73.9817,3,16
40.7508,-73.9705,3,5
40.7716,-73.9825,3,8
40.7462,-73.9218,3,23
40.7767,-73.9823,3,15
40.7653,-73.9873,3,19
40.7477,-73.9921,3,17
40.7767,-73.9532,3,7
40.7595,-73.9852,3,6
40.7851,-73.9697,3,8
40.7643,-73.9735,3,12
40.7447,-73.9853,3,17
40.7562,-73.9765,3,15
40.7026,-73.9896,3,8
40.7352,-74.0012,3,11
40.7603,-73.9757,3,9
40.752,-73.9752,3,14
40.7331,-74.0061,3,7
40.741,-74.0075,3,18
40.7748,-73.9644,3,18
40.7491,-73.9713,3,16
40.7733,-73.9656,3,16
40.7159,-73.9619,3,12
40.764,-73.9765,3,21
40.7452,-73.989,3,20
40.7645,-73.9799,3,18
40.745,-73.9917,3,20
40.7514,-74.0015,3,4
40.765,-73.9789,3,17
40.6722,-74.0115,3,18
40.7701,-73.9834,3,20
40.7194,-73.9906,3,17
40.7263,-74.0057,3,16
40.7537,-73.9733,3,19
40.7443,-74.0068,3,7
40.7552,-73.9712,3,15
40.6953,-74.1788,3,16
40.7594,-73.9734,3,11
40.7456,-73.9784,3,7
40.7114,-74.0055,3,7
40.7501,-73.9791,3,10
40.7238,-74.0049,3,7
40.6775,-73.911,3,4
40.7627,-73.9951,3,13
40.7482,-73.9395,3,19
40.7432,-73.9913,3,22
40.684,-73.9353,3,14
40.764,-73.9706,3,18
40.7103,-73.9642,3,11
40.7407,-73.9789,3,17
40.7095,-74.0152,3,11
40.6967,-73.9832,3,3
40.7647,-73.9706,3,17
40.8074,-73.9484,3,16
40.7285,-73.9486,3,10
40.7398,-73.9913,3,16
40.7511,-73.9793,3,21
40.7044,-74.0065,3,6
40.7642,-73.9886,3,22
40.7504,-73.9831,3,8
40.7224,-73.9977,3,14
40.7312,-73.9593,3,6
40.7069,-74.0164,3,16
40.7494,-73.9774,3,17
40.7653,-73.9682,3,18
40.7124,-73.9924,3,13
40.7509,-73.9875,3,11
40.7648,-73.9608,3,10
40.7639,-73.9801,3,21
40.7598,-73.995,3,20
40.6985,-73.9944,3,15
40.7218,-73.958,3,9
40.769,-73.9924,3,17
40.7684,-73.9834,3,5
40.762,-73.986,3,7
40.7613,-73.982,3,20
40.7588,-73.9727,3,16
40.7556,-73.9734,3,19
40.7024,-74.0136,3,23
40.7216,-73.9929,3,8
40.8272,-73.9263,3,16
40.7682,-73.9842,3,10
40.6457,-73.7768,3,0
40.7285,-73.9954,3,13
40.761,-73.9853,3,14
40.7686,-73.8625,3,8
40.8107,-73.9626,3,23
40.744,-73.9923,3,16
40.7521,-73.9821,3,16
40.6809,-73.9984,3,17
40.8058,-73.9487,3,5
40.7389,-73.9914,3,21
40.7404,-73.9864,3,14
40.7096,-74.0151,3,6
40.7742,-73.9632,3,13
40.7466,-73.9839,3,17
40.7248,-73.9805,3,8
40.7866,-73.9704,3,7
40.7455,-74.0057,3,20
40.7449,-73.9781,3,12
40.7702,-73.9576,3,11
40.7546,-73.9847,3,16
40.7463,-73.983,3,16
40.7993,-73.967,3,12
40.7471,-74.0106,3,22
40.7862,-73.9559,3,17
40.7319,-73.9858,3,21
40.8197,-73.9169,3,23
40.7791,-73.9623,3,21
40.7564,-73.9781,3,13
40.7555,-73.9751,3,14
40.7323,-73.9805,3,7
40.7185,-73.8392,3,17
40.7221,-73.9872,3,21
40.7934,-73.9747,3,12
40.764,-73.9825,3,18
40.7529,-73.9729,3,19
40.7625,-73.9073,3,15
40.7106,-74.0008,3,18
40.7363,-73.9888,3,20
40.6997,-73.9114,3,0
40.74,-73.9985,3,6
40.762,-73.984,3,14
40.7692,-73.9813,3,19
40.7555,-73.9691,3,21
40.7571,-73.9825,3,15
40.7661,-73.9541,3,10
40.7771,-73.9637,3,11
40.7087,-74.0027,3,23
40.704,-74.0074,3,18
40.725,-74.0076,3,9
40.7623,-73.97,3,15
40.7567,-73.9668,3,19
40.7201,-73.9993,3,8
40.7216,-74.0064,3,22
40.7396,-74.0019,3,0
40.7552,-73.9841,3,21
40.7729,-73.9816,3,7
40.7396,-73.9942,3,14
40.7621,-73.9936,3,11
40.7236,-73.9792,3,12
40.7213,-74.032,3,7
40.7506,-73.9717,3,19
40.7258,-73.9986,3,13
40.757,-73.9857,3,16
40.7288,-73.9901,3,18
40.7522,-73.9931,3,21
40.7288,-73.9763,3,7
40.7295,-73.9811,3,8
40.7353,-73.9752,3,20
40.8488,-73.939,3,12
40.7637,-73.9763,3,11
40.757,-73.9676,3,18
40.74,-73.9855,3,18
40.752,-74.0014,3,8
40.7697,-73.9855,3,15
40.6926,-73.9558,3,1
40.7624,-73.9921,3,23
40.7283,-73.9848,3,18
40.7471,-73.9836,3,12
40.7699,-73.9916,3,20
40.7402,-73.9907,3,18
40.7639,-73.9759,3,19
40.7441,-73.9916,3,16
40.728,-74.0012,3,18
40.7455,-73.9571,3,6
40.7617,-74.0006,3,21
40.695,-74.1772,3,20
40.7592,-73.9881,3,18
40.7166,-73.9546,3,7
40.7372,-73.9865,3,5
40.8262,-73.9477,3,17
40.7026,-74.0141,3,12
40.7462,-73.9965,3,3
40.7656,-73.9285,3,10
40.7203,-73.997,3,20
40.7475,-73.9814,3,17
40.764,-73.9774,3,13
40.7852,-73.9731,3,0
40.6828,-73.9617,3,22
40.6448,-73.7818,3,0
40.7558,-73.9871,3,12
40.7473,-73.997,3,7
40.7504,-73.9913,3,16
40.7648,-73.9762,3,13
40.7444,-73.9841,3,19
40.7261,-74.0006,3,20
40.7789,-73.9864,3,7
40.7625,-73.9737,3,16
40.6955,-74.1779,3,0
40.7529,-73.9871,3,18
40.7751,-73.9792,3,6
40.6827,-73.972,3,22
40.707,-74.0044,3,14
40.7746,-73.9834,3,19
40.7646,-73.9705,3,17
40.7173,-74.007,3,18
40.766,-73.9573,3,22
40.7547,-73.9748,3,14
40.7152,-73.9917,3,22
40.7474,-74.003,3,11
40.7628,-73.9826,3,4
40.7633,-73.9921,3,9
40.7795,-73.9877,3,9
40.7084,-74.0141,3,4
40.716,-73.9391,3,16
40.7707,-73.867,3,14
40.7387,-73.9857,3,5
40.6998,-73.8914,3,14
40.6462,-73.7768,3,0
40.7445,-73.9891,3,15
40.7193,-74.0077,3,9
40.753,-73.974,3,17
40.6984,-73.9301,3,17
40.742,-73.9792,3,18
40.7181,-74.0149,3,18
40.7316,-73.9935,3,21
40.702,-73.9899,3,14
40.7396,-73.9867,3,15
40.7602,-73.9741,3,19
40.7277,-74.0073,3,1
40.7426,-73.9339,3,23
40.8744,-73.9105,3,12
40.7578,-73.9694,3,13
40.7338,-73.9982,3,19
40.7607,-73.9628,3,17
40.7639,-73.9764,3,21
40.695,-74.1781,3,22
40.7431,-74.0077,3,16
40.7241,-73.9788,3,12
40.7474,-73.9831,3,11
40.877,-73.4363,3,22
40.7772,-73.9636,3,12
40.6444,-73.7831,3,23
40.7507,-73.9908,3,19
40.7712,-73.8665,3,15
40.737,-73.9969,3,16
40.7298,-73.9912,3,16
40.7605,-73.9734,3,12
40.7348,-74.0,3,5
40.738,-73.9921,3,14
40.6448,-73.7816,3,18
40.7399,-74.006,3,20
40.7637,-73.9825,3,23
40.7346,-74.0096,3,14
40.64,-73.9689,3,16
40.7629,-73.9868,3,6
40.7586,-73.9907,3,6
40.6946,-74.1775,3,14
40.7625,-73.9895,3,21
40.7606,-73.9778,3,18
40.6463,-73.7771,3,14
40.7338,-74.0004,3,20
40.7549,-73.9756,3,18
40.7626,-73.9683,3,10
40.7351,-73.9913,3,10
40.7176,-73.9897,3,19
40.7183,-73.9599,3,17
40.7596,-73.9793,3,20
40.7433,-73.9938,3,17
40.7555,-73.9954,3,17
40.7593,-73.9884,3,20
40.7762,-73.9762,3,8
40.7564,-73.9936,3,1
40.7357,-73.9967,3,9
40.7376,-73.9972,3,1
40.7457,-73.9849,3,15
40.6912,-73.5431,3,19
40.7627,-74.0007,3,11
40.716,-73.9895,3,17
40.735,-73.9985,3,19
40.7187,-73.9636,3,7
40.7082,-74.0132,3,16
40.7722,-73.9468,3,0
40.7345,-73.986,3,20
40.7542,-73.9881,3,16
40.7233,-73.9913,3,12
40.7257,-73.9575,3,20
40.7462,-74.0053,3,21
40.7269,-74.0032,3,15
40.7618,-73.9861,3,21
40.655,-73.9572,3,17
40.7434,-73.9729,3,8
40.7594,-73.9623,3,20
40.7506,-74.0032,3,22
40.7637,-73.9741,3,22
40.6591,-73.9776,3,7
40.7514,-74.0068,3,15
40.7566,-73.9829,3,20
40.7566,-73.978,3,17
40.7625,-73.9743,3,16
40.7538,-73.9883,3,15
40.724,-73.9788,3,20
40.7427,-73.9841,3,16
40.7182,-73.9568,3,23
40.7512,-73.9826,3,11
40.7056,-74.0092,3,9
40.7413,-74.0059,3,14
40.7395,-74.0064,3,14
40.7231,-73.9987,3,19
40.7408,-74.0055,3,6
40.758,-73.9928,3,12
40.7152,-74.0136,3,21
40.7271,-74.0074,3,16
40.7201,-73.9957,3,10
40.7035,-73.9811,3,15
40.7913,-73.9742,3,20
40.7726,-73.9673,3,21
40.7683,-73.8622,3,23
40.781,-73.4492,3,15
40.7029,-73.9908,3,21
40.7375,-73.9882,3,13
40.7429,-73.9866,3,23
40.7269,-73.9915,3,22
40.7141,-73.9895,3,17
40.7155,-74.0118,3,15
40.7497,-73.9953,3,22
40.6933,-73.9874,3,14
40.6776,-73.9556,3,9
40.7447,-73.9932,3,17
40.704,-74.0089,3,6
40.6839,-73.9719,3,12
40.7844,-73.9774,3,23
40.7379,-73.9924,3,12
40.7514,-74.006,3,13
40.757,-73.9692,3,3
40.6458,-73.7767,3,23
40.7217,-73.9378,3,22
40.77,-73.8646,3,22
40.7227,-73.9892,3,4
