Lat,Lon,dayofweek,hour
40.7702,-73.8649,6,20
40.709,-74.0166,6,7
40.7146,-73.9615,6,8
40.7253,-73.9901,6,11
40.7686,-73.8626,6,15
40.7437,-74.0069,6,2
40.7465,-73.9975,6,0
40.7435,-74.0073,6,2
40.6447,-73.7823,6,22
40.774,-73.8717,6,14
40.724,-73.9922,6,20
40.7654,-73.9792,6,17
40.7648,-73.9681,6,14
40.7627,-73.7961,6,15
40.7866,-73.9721,6,9
40.7242,-73.9943,6,18
40.668,-73.9787,6,6
40.7199,-73.9577,6,21
40.6448,-73.7822,6,23
40.7671,-73.9658,6,14
40.7904,-73.973,6,16
40.7191,-73.9894,6,0
40.7496,-73.9776,6,18
40.6415,-73.7889,6,15
40.7652,-73.9206,6,9
40.7454,-74.0007,6,15
40.7338,-73.9928,6,11
40.7232,-74.003,6,21
40.7151,-74.0159,6,11
40.7743,-73.9577,6,17
40.7363,-73.921,6,8
40.785,-73.9732,6,15
40.7533,-73.9745,6,11
40.6447,-73.7819,6,16
40.7589,-73.9189,6,12
40.7214,-73.9938,6,2
40.752,-73.9404,6,17
40.7164,-73.9614,6,1
40.722,-73.9962,6,1
40.6445,-73.7826,6,19
40.7284,-73.949,6,3
40.6866,-73.9268,6,18
40.7254,-73.978,6,10
40.7477,-73.9864,6,4
40.7004,-73.9383,6,5
40.6949,-74.1781,6,14
40.7809,-73.9727,6,15
40.748,-73.9849,6,19
40.6664,-73.9973,6,22
40.7526,-73.9731,6,7
40.7132,-73.9837,6,19
40.6417,-73.7886,6,19
40.7275,-73.9514,6,0
40.7375,-73.9839,6,20
40.7067,-73.9494,6,3
40.7222,-73.9888,6,10
40.7864,-73.7292,6,13
40.7325,-73.9873,6,22
40.7548,-73.9776,6,15
40.7222,-73.9986,6,16
40.7708,-73.9631,6,18
40.7719,-73.9654,6,21
40.7026,-73.9912,6,7
40.7457,-73.9802,6,3
40.7169,-73.9429,6,11
40.7397,-74.0054,6,15
40.7182,-73.9911,6,18
40.733,-74.004,6,18
40.7074,-73.95,6,18
40.7551,-73.9765,6,6
40.981,-74.1207,6,0
40.7686,-73.8627,6,18
40.7441,-73.9818,6,13
40.7523,-73.9932,6,0
40.7285,-74.0053,6,0
40.7183,-73.9551,6,16
40.7567,-73.9823,6,0
40.7177,-73.9634,6,14
40.7413,-73.9929,6,0
40.715,-73.9922,6,1
40.7619,-73.9779,6,17
40.8724,-73.8989,6,3
40.7726,-73.9464,6,14
40.6918,-73.9142,6,18
40.7102,-74.004,6,0
40.7077,-73.9556,6,2
40.7225,-73.955,6,16
40.7193,-73.9642,6,11
40.7514,-73.9693,6,20
40.7739,-73.8718,6,21
40.7234,-73.9881,6,1
40.7091,-73.9552,6,11
40.7113,-74.0098,6,12
40.6468,-73.7896,6,21
40.7622,-73.9973,6,15
40.7177,-73.9494,6,14
40.7435,-74.0019,6,0
40.712,-74.0061,6,14
40.7608,-73.9964,6,10
40.7739,-73.8724,6,12
40.6712,-73.9812,6,12
40.7352,-73.8983,6,7
40.7362,-73.9837,6,16
40.7295,-73.9826,6,23
40.7261,-74.0093,6,1
40.7598,-73.9059,6,7
40.6448,-73.7819,6,20
40.742,-74.0039,6,19
40.6815,-73.9335,6,8
40.7305,-73.8297,6,21
40.7802,-73.9749,6,11
40.6762,-73.9575,6,17
40.7437,-73.9715,6,17
40.6462,-73.7767,6,6
40.7119,-73.9499,6,15
40.682,-74.0146,6,9
40.796,-74.4808,6,0
40.7364,-73.8907,6,10
40.7184,-73.9911,6,14
40.7016,-74.0116,6,22
40.7215,-73.9885,6,17
40.6448,-73.7819,6,13
40.7583,-73.763,6,14
40.7255,-73.9988,6,17
40.6878,-73.9916,6,14
40.7427,-73.9789,6,22
40.6567,-74.009,6,14
40.7891,-73.9742,6,17
40.7205,-73.9881,6,1
40.7287,-73.9786,6,16
40.7584,-73.9926,6,0
40.723,-73.9589,6,15
40.724,-73.9766,6,12
40.7619,-73.9824,6,20
40.7005,-73.9901,6,11
40.7629,-73.9581,6,21
40.7436,-73.9196,6,18
40.741,-73.9938,6,23
40.7386,-74.0065,6,21
40.6949,-74.1782,6,17
40.7033,-73.9908,6,0
40.724,-74.0091,6,0
40.7689,-73.9818,6,23
40.7445,-73.9762,6,13
40.6717,-73.9612,6,10
40.6955,-74.1795,6,14
40.7572,-73.9686,6,20
40.7395,-74.0068,6,2
40.72,-74.0068,6,2
40.6445,-73.7833,6,15
40.7433,-73.9953,6,11
40.746,-73.9773,6,23
40.7528,-74.0238,6,17
40.7615,-73.9777,6,9
40.7625,-73.9857,6,0
40.6873,-73.9738,6,22
40.757,-73.9843,6,9
40.7164,-73.953,6,11
40.7087,-73.9378,6,18
40.6948,-74.178,6,5
40.7568,-73.9699,6,11
40.6448,-73.7822,6,15
40.7785,-73.9789,6,14
40.7668,-73.9707,6,11
40.7446,-73.9519,6,12
40.7764,-73.9897,6,14
40.7637,-73.929,6,23
40.7414,-74.0023,6,1
40.6838,-73.9649,6,4
40.7568,-73.9769,6,18
40.7675,-73.9563,6,6
40.7671,-73.5279,6,14
40.7496,-73.9879,6,14
40.7213,-73.9565,6,7
40.7081,-74.0062,6,19
40.7683,-73.9688,6,18
40.738,-73.9949,6,1
40.6985,-73.9775,6,10
40.7221,-74.0036,6,6
40.6419,-73.7888,6,21
40.7652,-73.9763,6,18
40.7249,-73.9992,6,16
40.7759,-73.9024,6,3
40.7643,-73.9847,6,10
40.759,-73.994,6,13
40.7568,-73.9981,6,13
40.7441,-73.9733,6,22
40.7516,-73.998,6,18
40.7566,-73.9671,6,21
40.7506,-73.9737,6,12
40.775,-73.869,6,19
40.6939,-73.9887,6,10
40.7598,-73.9662,6,15
40.6459,-73.7912,6,14
40.7679,-73.954,6,17
40.7687,-73.9167,6,17
40.764,-73.994,6,10
40.6386,-73.917,6,18
40.6447,-73.782,6,20
40.7865,-73.9504,6,22
40.7705,-73.9524,6,12
40.745,-74.0017,6,7
40.7184,-73.9978,6,0
40.695,-74.1784,6,13
40.7246,-73.9952,6,17
40.646,-73.7768,6,19
40.7509,-74.0038,6,23
40.7786,-73.9626,6,13
40.6952,-74.1778,6,14
40.7322,-74.0017,6,18
40.7444,-73.9806,6,20
40.7206,-73.9565,6,19
40.7525,-73.9844,6,0
40.7396,-73.7622,6,12
40.7675,-73.9807,6,15
40.6879,-74.1812,6,19
40.7388,-74.0033,6,23
40.7227,-73.9983,6,22
40.7306,-73.9806,6,13
40.7088,-74.016,6,21
40.7147,-73.9587,6,1
40.6647,-73.9511,6,17
40.7236,-73.9983,6,18
40.8132,-73.4808,6,16
40.721,-73.9978,6,2
40.7206,-73.9881,6,0
40.724,-74.0024,6,15
40.7076,-73.9292,6,17
40.7708,-73.976,6,10
40.8052,-73.9393,6,17
40.7138,-73.9799,6,11
40.7073,-74.0083,6,22
40.719,-73.9639,6,19
40.8017,-73.9709,6,13
40.7274,-74.0005,6,14
40.7277,-73.9793,6,9
40.7627,-73.9822,6,13
40.69,-73.9922,6,10
40.7493,-73.984,6,0
40.7016,-73.9896,6,19
40.7464,-73.9715,6,21
40.7195,-74.0103,6,16
40.7753,-73.9842,6,4
40.8548,-73.9291,6,10
40.7756,-73.9825,6,9
40.7506,-74.0033,6,11
40.7685,-73.8625,6,17
40.7288,-73.9881,6,19
40.7403,-74.0056,6,2
40.6473,-73.9597,6,13
40.7224,-73.9942,6,2
40.717,-74.0146,6,18
40.7636,-73.7712,6,17
40.7719,-73.9827,6,1
40.9603,-73.8496,6,8
40.7173,-73.9553,6,20
40.747,-73.9872,6,12
40.6759,-74.0169,6,1
40.687,-73.9774,6,13
40.7866,-73.9484,6,16
40.7148,-74.0097,6,20
40.7424,-74.0044,6,2
40.7263,-73.9864,6,18
40.6982,-73.9776,6,15
40.7731,-73.8857,6,19
40.7237,-74.0045,6,18
40.7475,-73.982,6,9
40.7695,-73.9693,6,17
40.7728,-73.9533,6,20
40.7741,-73.8723,6,22
40.7231,-73.9439,6,17
40.7095,-74.0065,6,4
40.713,-74.0042,6,3
40.7202,-73.9568,6,16
40.7122,-74.0083,6,17
40.7208,-73.9975,6,11
40.7471,-73.9935,6,23
40.7363,-74.0027,6,19
40.7185,-74.0026,6,16
40.804,-73.9667,6,21
40.7298,-74.0004,6,4
40.7125,-73.9659,6,0
40.7309,-73.992,6,15
40.7405,-74.0063,6,3
40.7384,-73.9878,6,5
40.7624,-73.9648,6,14
40.731,-73.9828,6,23
40.7559,-73.9925,6,7
40.6733,-73.9502,6,13
40.6461,-73.7768,6,20
40.7432,-73.9913,6,0
40.7417,-73.9782,6,17
40.731,-74.0055,6,8
40.6772,-74.0152,6,21
40.7833,-73.9591,6,13
40.7503,-73.9914,6,20
40.7705,-73.9686,6,16
40.6448,-73.7819,6,15
40.7149,-74.0096,6,0
40.7709,-73.9597,6,2
40.7143,-73.986,6,12
40.7288,-73.9513,6,13
40.7044,-74.0095,6,17
40.7556,-73.973,6,15
40.7342,-74.0028,6,17
40.7754,-73.9212,6,11
40.6448,-73.7818,6,14
40.7262,-73.9928,6,14
40.7594,-73.9654,6,15
40.7457,-73.9843,6,18
40.7143,-73.9608,6,20
40.7631,-73.9968,6,17
40.6097,-74.1289,6,21
40.7232,-73.989,6,1
40.7935,-73.9406,6,22
40.7617,-73.959,6,16
40.7287,-73.9848,6,17
40.7482,-73.9569,6,22
40.7478,-74.0044,6,1
40.7613,-73.9932,6,17
40.7686,-73.951,6,9
40.7267,-73.9071,6,10
40.7267,-73.9962,6,17
40.6002,-73.965,6,16
40.6469,-73.79,6,22
40.6839,-73.9916,6,11
40.7492,-73.9828,6,1
40.7764,-73.9851,6,8
40.6447,-73.7823,6,21
40.7297,-74.0043,6,12
40.7405,-73.9887,6,15
40.7823,-73.9806,6,17
40.6468,-73.7785,6,18
40.7922,-73.9776,6,12
40.7194,-73.9925,6,16
40.6782,-73.967,6,14
40.7217,-74.0084,6,15
40.7242,-73.996,6,18
40.7633,-73.9648,6,21
40.7614,-73.9836,6,21
40.674,-73.9696,6,11
40.7118,-73.8538,6,12
40.7517,-73.9938,6,14
40.7553,-74.0313,6,14
40.7032,-73.9284,6,0
40.6951,-74.1784,6,18
40.7337,-74.01,6,15
40.7232,-73.9913,6,13
40.7517,-73.9939,6,23
40.7791,-73.9825,6,17
40.7646,-73.9834,6,6
40.7497,-73.9916,6,20
40.6885,-73.9894,6,22
40.7591,-73.9943,6,22
40.6977,-73.9965,6,7
40.7376,-74.0317,6,0
40.7669,-73.6139,6,13
40.7152,-74.0054,6,12
40.7142,-73.9516,6,3
40.7328,-74.0014,6,21
40.7707,-73.8655,6,17
40.7822,-73.9805,6,12
40.7506,-73.991,6,11
40.7408,-74.0077,6,21
40.6756,-73.9581,6,12
40.7033,-73.9375,6,0
40.762,-73.9714,6,13
40.7208,-73.9959,6,14
40.7101,-74.0024,6,0
40.741,-74.0052,6,19
40.769,-73.9549,6,13
40.7087,-73.9445,6,20
40.785,-73.977,6,2
40.7798,-73.9504,6,10
40.754,-73.981,6,17
40.7605,-73.9874,6,17
40.6457,-73.7803,6,23
40.7355,-73.9966,6,18
40.6881,-74.1832,6,17
40.7605,-73.975,6,12
40.7173,-73.9987,6,16
40.7298,-74.0091,6,1
40.722,-73.9585,6,1
40.6466,-73.7897,6,14
40.7708,-74.0255,6,2
40.7855,-73.9719,6,1
40.7542,-73.9978,6,13
40.7441,-73.9844,6,17
40.722,-73.9966,6,14
40.714,-73.9975,6,20
40.6389,-74.0196,6,8
40.7221,-73.9874,6,3
40.7159,-73.9452,6,18
40.7115,-73.9464,6,3
40.7218,-74.0024,6,13
40.7305,-74.0045,6,2
40.7069,-73.9482,6,4
40.7225,-73.9975,6,13
40.7714,-73.8655,6,17
40.7556,-73.9677,6,10
40.7404,-73.9959,6,16
40.7452,-73.9772,6,11
40.7552,-73.9731,6,10
40.7106,-73.9666,6,16
40.6715,-73.9963,6,8
40.7237,-73.9895,6,18
40.7066,-74.0091,6,14
40.7221,-73.9945,6,5
40.7526,-73.977,6,21
40.7645,-73.989,6,2
40.7061,-74.0039,6,0
40.7306,-73.9909,6,0
40.774,-73.8724,6,22
40.7674,-73.8817,6,20
40.7515,-73.971,6,18
40.7741,-73.9456,6,11
40.7566,-73.9961,6,21
40.721,-73.9419,6,17
40.724,-73.991,6,15
40.7515,-73.9761,6,21
40.7296,-73.9837,6,0
40.712,-73.9524,6,0
40.7313,-73.9923,6,16
40.7378,-73.9851,6,0
40.6236,-73.9424,6,15
40.7403,-73.9904,6,21
40.6447,-73.7868,6,22
40.7599,-73.9248,6,16
40.7664,-73.9782,6,6
40.6432,-73.7894,6,13
40.735,-74.0001,6,14
40.7107,-73.9582,6,22
40.7482,-73.9569,6,6
40.7642,-73.9711,6,17
40.7709,-73.9169,6,23
40.7741,-73.8715,6,15
40.7183,-73.9901,6,21
40.7175,-73.9519,6,13
40.7921,-73.9655,6,8
40.7405,-74.0058,6,21
40.7369,-73.9795,6,7
40.6866,-73.9753,6,15
40.8719,-73.918,6,1
40.6649,-73.9866,6,13
40.7493,-73.9828,6,0
40.7447,-73.9569,6,14
40.6839,-73.9454,6,8
40.7488,-73.991,6,5
40.7432,-73.9911,6,14
40.7561,-73.9242,6,12
40.7676,-73.981,6,13
40.6777,-73.9765,6,12
40.6944,-73.9308,6,0
40.7554,-73.9913,6,12
40.7414,-74.0015,6,2
40.7081,-74.0119,6,9
40.6976,-73.9289,6,20
40.7472,-74.0013,6,18
40.7824,-73.9722,6,21
40.7239,-73.9971,6,3
40.7375,-74.0058,6,10
40.6448,-73.7815,6,20
40.7623,-73.815,6,19
40.7395,-73.9845,6,14
40.7308,-73.9929,6,18
40.6931,-73.968,6,12
40.7595,-73.9991,6,20
40.6947,-73.9552,6,20
40.7168,-74.0162,6,16
40.69,-73.9823,6,20
40.763,-73.9917,6,11
40.7183,-73.9539,6,17
40.7832,-73.9747,6,11
40.676,-73.9532,6,11
40.7439,-73.9892,6,1
40.6873,-73.9677,6,22
40.785,-73.9488,6,5
40.7311,-73.9788,6,18
40.6466,-73.7899,6,19
40.7226,-73.986,6,3
40.7561,-73.9706,6,10
40.6467,-73.7898,6,13
40.7521,-73.9854,6,10
40.7665,-73.9684,6,23
40.7254,-73.9923,6,1
40.6903,-73.9897,6,3
40.6448,-73.7819,6,23
40.6893,-73.9867,6,23
40.7976,-73.9679,6,8
40.7259,-73.9315,6,9
40.7667,-73.9651,6,18
40.7358,-73.8686,6,22
40.727,-73.989,6,3
40.6919,-73.9965,6,16
40.7874,-73.9744,6,13
40.7172,-74.0073,6,12
40.7145,-73.9989,6,19
40.7225,-73.9823,6,23
40.7961,-73.6698,6,17
40.6685,-73.9424,6,20
40.7471,-74.008,6,20
40.6756,-73.9836,6,13
40.7896,-73.9546,6,17
40.7274,-73.9785,6,6
40.7607,-74.0027,6,20
40.85,-73.8567,6,21
40.7343,-73.9891,6,10
40.7805,-73.9501,6,22
40.64,-73.9633,6,16
40.7367,-74.0053,6,13
40.7552,-73.9848,6,23
40.7433,-74.0037,6,18
40.7588,-73.9688,6,18
40.6872,-73.9753,6,5
40.7533,-73.8887,6,13
40.7366,-73.9931,6,13
40.6936,-73.9982,6,13
40.5773,-74.1598,6,17
40.7529,-73.9707,6,11
40.7524,-73.8887,6,12
40.7487,-73.9757,6,20
40.7221,-73.9931,6,0
40.7132,-74.0042,6,9
40.7369,-74.0013,6,15
40.6457,-73.7767,6,10
40.7737,-73.8716,6,15
40.7513,-73.9939,6,20
40.758,-73.993,6,15
40.7068,-74.0079,6,0
40.7201,-73.9574,6,10
40.7564,-73.9841,6,14
40.7211,-73.9879,6,12
40.715,-74.0082,6,23
40.7626,-73.9822,6,10
40.7924,-73.9734,6,20
40.7416,-73.9876,6,22
40.7386,-73.9998,6,3
40.7494,-73.9798,6,19
40.7739,-73.8722,6,11
40.7515,-74.0033,6,9
40.756,-73.9874,6,23
40.6879,-74.1813,6,11
40.7747,-73.9543,6,16
40.7161,-73.9388,6,8
40.7503,-74.0023,6,0
40.7659,-73.9755,6,9
40.7911,-73.9535,6,13
40.7611,-73.9988,6,8
40.6448,-73.782,6,19
40.7275,-73.992,6,2
40.6943,-74.0006,6,16
40.7652,-73.975,6,14
40.7265,-73.9916,6,19
40.6691,-73.9341,6,2
40.7494,-73.9922,6,22
40.7478,-73.9451,6,10
40.7531,-73.6485,6,14
40.7589,-73.9892,6,10
40.6845,-73.8766,6,0
40.7642,-73.9545,6,16
40.7382,-74.0326,6,11
40.7947,-73.9715,6,22
40.7168,-74.002,6,13
40.6428,-73.7893,6,15
40.6899,-74.1782,6,23
40.8844,-73.8956,6,0
40.7713,-73.9828,6,11
40.7178,-73.8789,6,10
40.7319,-73.9993,6,14
40.7363,-74.0076,6,0
40.7753,-73.9834,6,12
40.7611,-73.9705,6,6
40.6951,-74.1782,6,22
40.7259,-74.0083,6,3
40.6449,-73.782,6,14
40.8285,-73.9488,6,12
40.7597,-73.9955,6,21
40.7725,-73.9861,6,15
40.7589,-73.9611,6,10
40.7441,-73.9823,6,11
40.7682,-73.8621,6,22
40.7145,-73.9447,6,13
40.6734,-73.9529,6,10
40.7323,-73.9879,6,10
40.7433,-73.954,6,12
40.7934,-73.9411,6,12
40.7484,-73.9774,6,23
40.7632,-73.8756,6,12
40.7744,-73.9515,6,21
40.7359,-73.9747,6,18
40.6447,-73.7825,6,19
40.7393,-73.9881,6,8
40.7211,-74.0052,6,17
40.7229,-74.0044,6,0
40.7708,-73.9883,6,10
40.7153,-74.0104,6,9
40.7434,-73.973,6,16
40.7371,-73.9916,6,20
40.7326,-73.9857,6,20
40.7818,-73.9472,6,14
40.7119,-74.0056,6,14
40.6879,-74.1828,6,18
40.745,-74.0,6,12
40.6729,-73.9422,6,10
40.7492,-73.98,6,16
40.8242,-73.9227,6,17
40.7734,-73.871,6,19
40.7234,-73.9913,6,18
40.7476,-74.0422,6,9
40.7159,-73.9605,6,15
40.722,-73.9934,6,11
40.6807,-73.8313,6,8
40.7239,-73.9969,6,14
40.756,-73.9711,6,7
40.7088,-73.9591,6,18
40.712,-73.9584,6,0
40.7357,-73.9884,6,16
40.6964,-73.8102,6,11
40.7157,-73.9421,6,1
40.7263,-73.9842,6,18
40.7428,-73.9965,6,15
40.7464,-73.9757,6,18
40.744,-73.9953,6,19
40.8154,-73.9362,6,2
40.7196,-74.0431,6,21
40.7836,-73.9732,6,16
40.7032,-73.9846,6,13
40.7734,-73.8707,6,21
40.6885,-73.7285,6,16
40.7016,-74.0125,6,23
40.763,-73.9861,6,20
40.7739,-73.8726,6,18
40.6452,-73.782,6,14
40.7477,-74.0044,6,13
40.7298,-74.0102,6,18
40.7214,-74.0002,6,12
40.7569,-73.9837,6,17
40.7444,-73.9849,6,11
40.7739,-73.8713,6,22
40.7804,-73.9463,6,18
40.7416,-73.9855,6,17
40.7391,-74.0009,6,21
40.734,-73.9812,6,12
40.7387,-73.9833,6,9
40.7462,-73.9818,6,14
40.7407,-73.9981,6,20
40.6988,-73.9083,6,15
40.7256,-73.984,6,16
40.7562,-73.9844,6,19
40.6296,-73.9542,6,16
40.6662,-73.9488,6,17
40.6975,-73.9929,6,17
40.7669,-73.967,6,15
40.7448,-73.9739,6,22
40.7252,-73.9841,6,23
40.7407,-74.0049,6,1
40.6103,-73.9723,6,14
40.7442,-74.0001,6,14
40.7435,-73.9725,6,21
40.6462,-73.777,6,15
40.749,-73.9919,6,19
40.6902,-74.1785,6,13
40.7651,-73.9097,6,21
40.7235,-73.9999,6,11
40.7742,-73.9632,6,18
40.7949,-73.9673,6,7
40.7341,-73.9891,6,19
40.7376,-73.9899,6,20
40.6431,-73.7891,6,21
40.7607,-73.8917,6,10
40.6998,-73.9272,6,5
40.5755,-73.981,6,15
40.8115,-73.9504,6,21
40.8135,-73.4847,6,23
40.742,-73.9849,6,19
40.7174,-74.0018,6,10
40.7684,-73.8623,6,20
40.6908,-73.9594,6,18
40.6905,-73.9963,6,14
40.7215,-73.9951,6,2
40.6767,-74.0193,6,22
40.7474,-73.9932,6,19
40.7608,-73.9782,6,21
40.7382,-74.0058,6,20
40.6827,-73.961,6,11
40.7292,-73.999,6,16
40.7571,-73.974,6,20
40.7456,-73.9872,6,4
40.7504,-73.9971,6,15
40.6459,-73.7768,6,12
40.6448,-73.7819,6,21
40.7514,-73.9377,6,17
40.6951,-73.9524,6,10
40.7458,-73.9895,6,23
40.7247,-73.9974,6,14
40.7152,-74.0411,6,0
40.7041,-74.0124,6,4
40.7334,-73.99,6,15
40.668,-73.9907,6,10
40.7214,-73.9991,6,13
40.7309,-74.0015,6,2
40.7712,-73.8665,6,18
40.7421,-74.0043,6,1
40.6485,-73.7827,6,14
40.7356,-73.9868,6,19
40.6681,-73.9981,6,15
40.7502,-74.0025,6,0
40.735,-73.9909,6,15
40.7441,-73.9915,6,14
40.76,-73.9965,6,10
40.7527,-73.9832,6,2
40.7498,-73.9767,6,20
40.6448,-73.782,6,18
40.6658,-73.989,6,0
40.767,-73.984,6,11
40.7209,-73.9552,6,0
40.7841,-73.9825,6,8
40.7207,-73.9895,6,15
40.7135,-73.9631,6,0
40.7222,-73.9995,6,18
40.7711,-73.9874,6,11
40.75,-74.031,6,21
40.7163,-74.0144,6,15
40.7662,-73.9794,6,19
40.7176,-73.95,6,0
40.7562,-74.0026,6,14
40.7238,-73.9913,6,20
40.771,-73.9599,6,13
40.7112,-74.0703,6,10
40.7217,-74.0098,6,11
40.7684,-73.8624,6,16
40.756,-73.9898,6,3
40.7736,-73.9816,6,12
40.7163,-73.9418,6,17
40.7342,-74.0099,6,14
40.718,-73.9826,6,18
40.7069,-73.8359,6,11
40.8008,-73.9581,6,10
40.7209,-74.0042,6,13
40.6786,-74.0106,6,0
40.7704,-73.8652,6,19
40.8433,-73.8478,6,18
40.7704,-73.865,6,10
40.7762,-73.9581,6,11
40.7333,-73.9598,6,23
40.8415,-73.9424,6,10
40.7514,-73.9719,6,16
40.7266,-73.9847,6,22
40.7739,-73.8715,6,14
40.7405,-73.9866,6,16
40.7336,-73.9572,6,15
40.7054,-74.0068,6,15
40.7249,-73.9812,6,15
40.7741,-73.8733,6,17
40.7605,-73.9958,6,17
40.7461,-73.9867,6,14
40.7127,-74.0093,6,17
40.7514,-73.9938,6,16
40.7518,-73.9935,6,13
40.7732,-73.8856,6,23
40.7759,-73.9849,6,17
40.714,-74.0148,6,20
40.7595,-73.9911,6,13
40.7248,-73.9813,6,0
40.8076,-73.943,6,11
40.7352,-74.0014,6,22
40.7568,-73.9882,6,19
40.7174,-74.0159,6,21
40.7259,-73.9179,6,22
40.7228,-73.959,6,13
40.7639,-73.9976,6,18
40.7376,-73.986,6,22
40.7101,-74.0076,6,3
40.6696,-73.9623,6,22
40.7082,-74.0054,6,21
40.7797,-73.9763,6,14
40.7071,-74.0042,6,10
40.6799,-73.9666,6,16
40.719,-73.9625,6,19
40.7261,-73.9783,6,12
40.7699,-73.8645,6,13
40.7646,-73.9833,6,10
40.7015,-73.9866,6,14
40.7084,-74.0,6,17
40.7443,-73.9916,6,1
40.7221,-73.9865,6,22
40.719,-74.0027,6,22
40.7053,-74.0072,6,18
40.7548,-73.9685,6,0
40.7515,-73.9926,6,10
40.7451,-74.0057,6,12
40.7214,-73.9971,6,23
40.7611,-73.9677,6,5
40.7202,-73.9884,6,1
40.7574,-73.9737,6,0
40.7741,-73.9629,6,13
40.6735,-73.9918,6,0
40.7058,-74.0083,6,21
40.75,-73.9742,6,12
40.8064,-73.9641,6,22
40.7439,-73.9731,6,0
40.6448,-73.7819,6,15
40.7737,-73.9657,6,16
40.7075,-73.9667,6,1
40.7151,-74.0065,6,9
40.7609,-73.9734,6,6
40.7646,-73.9729,6,21
40.725,-73.9843,6,0
40.7472,-73.9772,6,9
40.755,-73.9751,6,0
40.7203,-73.9864,6,1
40.7431,-73.9525,6,4
40.7589,-73.9623,6,12
40.627,-74.0217,6,21
40.7369,-73.9513,6,21
40.7671,-73.9683,6,18
40.7204,-73.8364,6,11
40.7517,-74.0013,6,21
40.7379,-73.9847,6,21
40.7238,-74.0113,6,8
40.7969,-73.971,6,4
40.7824,-73.9555,6,14
40.7189,-73.9946,6,17
40.7604,-73.9956,6,11
40.7877,-73.9786,6,10
40.7538,-73.9715,6,16
40.7346,-73.8934,6,7
40.7711,-73.9616,6,14
40.7556,-73.9902,6,20
40.7802,-73.9773,6,11
